TempField;ValidVotes;AffiliationIdentifier/RegisteredName;PartijTK;%Key_ReportingUnitVotes_8F8DEF71A3FD2A41;Gemeente;ReportingUnitIdentifier;ReportingUnitIdentifier/Id
;39;GROENLINKS;GroenLinks;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;60;Actiepartij;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;12;Sociaal Lokaal;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;44;Democraten 66 (D66);D66;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;16;TROTS;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;40;CDA;CDA;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;15;Haarlem Plus;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;4;OPA;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;1;partij voor de jeugd;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;8;ChristenUnie;Christenunie;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;76;Ouderen Partij Haarlem;Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;106;SP (Socialistische Partij);Lokaal;38384;Haarlem;Stembureau De Hamelink (postcode: 2033 LG);0392::SB24
;25;SP (Socialistische Partij);Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;61;Partij van de Arbeid (P.v.d.A.);PvdA;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;114;VVD;VVD;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;28;GROENLINKS;GroenLinks;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;33;CDA;CDA;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;16;TROTS;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;16;Ouderen Partij Haarlem;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;22;Actiepartij;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;103;Democraten 66 (D66);D66;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;0;Haarlem Plus;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;5;Sociaal Lokaal;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;8;ChristenUnie;Christenunie;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;8;OPA;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;8;partij voor de jeugd;Lokaal;39982;Haarlem;Stembureau Wijkcentrum De Brug (postcode: 2031 VG);0392::SB25
;93;CDA;CDA;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;48;SP (Socialistische Partij);Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;12;Haarlem Plus;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;10;ChristenUnie;Christenunie;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;10;OPA;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;10;Sociaal Lokaal;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;17;Ouderen Partij Haarlem;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;112;GROENLINKS;GroenLinks;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;21;partij voor de jeugd;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;35;Actiepartij;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;9;TROTS;Lokaal;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;200;VVD;VVD;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;183;Partij van de Arbeid (P.v.d.A.);PvdA;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;332;Democraten 66 (D66);D66;41580;Haarlem;Stembureau ECL (postcode: 2012 KN);0392::SB26
;25;SP (Socialistische Partij);Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;45;CDA;CDA;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;109;Partij van de Arbeid (P.v.d.A.);PvdA;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;11;ChristenUnie;Christenunie;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;6;Haarlem Plus;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;2;TROTS;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;16;Actiepartij;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;15;Ouderen Partij Haarlem;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;13;partij voor de jeugd;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;67;GROENLINKS;GroenLinks;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;4;OPA;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;4;Sociaal Lokaal;Lokaal;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;203;VVD;VVD;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;277;Democraten 66 (D66);D66;43178;Haarlem;Stembureau Lyceum Sancta Maria (postcode: 2012 MN);0392::SB27
;129;VVD;VVD;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;26;Actiepartij;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;53;CDA;CDA;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;2;OPA;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;44;GROENLINKS;GroenLinks;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;34;SP (Socialistische Partij);Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;14;ChristenUnie;Christenunie;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;57;Partij van de Arbeid (P.v.d.A.);PvdA;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;22;Ouderen Partij Haarlem;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;3;Sociaal Lokaal;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;4;TROTS;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;167;Democraten 66 (D66);D66;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;7;Haarlem Plus;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;7;partij voor de jeugd;Lokaal;44776;Haarlem;Stembureau RIBW-KAM Vitae Vesper (postcode: 2012 JN);0392::SB28
;54;GROENLINKS;GroenLinks;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;11;ChristenUnie;Christenunie;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;18;Actiepartij;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;15;Ouderen Partij Haarlem;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;88;CDA;CDA;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;32;SP (Socialistische Partij);Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;4;TROTS;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;4;Sociaal Lokaal;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;9;partij voor de jeugd;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;80;Partij van de Arbeid (P.v.d.A.);PvdA;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;7;Haarlem Plus;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;5;OPA;Lokaal;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;303;VVD;VVD;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;355;Democraten 66 (D66);D66;46374;Haarlem;Stembureau Verpleeghuis Zuiderhout (postcode: 2012 PK);0392::SB29
;63;GROENLINKS;GroenLinks;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;42;Actiepartij;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;6;TROTS;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;18;SP (Socialistische Partij);Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;20;Haarlem Plus;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;105;Partij van de Arbeid (P.v.d.A.);PvdA;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;22;ChristenUnie;Christenunie;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;67;CDA;CDA;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;3;Sociaal Lokaal;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;9;OPA;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;9;Ouderen Partij Haarlem;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;8;partij voor de jeugd;Lokaal;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;192;VVD;VVD;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;244;Democraten 66 (D66);D66;47972;Haarlem;Stembureau Spaar en Hout (postcode: 2012 CG);0392::SB30
;50;Actiepartij;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;27;Ouderen Partij Haarlem;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;16;OPA;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;34;CDA;CDA;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;10;TROTS;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;14;ChristenUnie;Christenunie;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;133;GROENLINKS;GroenLinks;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;115;Partij van de Arbeid (P.v.d.A.);PvdA;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;86;SP (Socialistische Partij);Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;4;Sociaal Lokaal;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;80;VVD;VVD;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;7;partij voor de jeugd;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;8;Haarlem Plus;Lokaal;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;187;Democraten 66 (D66);D66;49570;Haarlem;Stembureau Woon- en Zorgcentrum De Roos (postcode: 2012 XJ);0392::SB31
;63;GROENLINKS;GroenLinks;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;49;Ouderen Partij Haarlem;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;75;Partij van de Arbeid (P.v.d.A.);PvdA;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;28;CDA;CDA;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;64;SP (Socialistische Partij);Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;11;ChristenUnie;Christenunie;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;6;Sociaal Lokaal;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;37;VVD;VVD;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;14;TROTS;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;14;partij voor de jeugd;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;43;Actiepartij;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;88;Democraten 66 (D66);D66;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;3;OPA;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;8;Haarlem Plus;Lokaal;51168;Haarlem;Stembureau Buurtcentrum de Tulp (postcode: 2012 XZ);0392::SB32
;168;Partij van de Arbeid (P.v.d.A.);PvdA;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;94;CDA;CDA;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;94;SP (Socialistische Partij);Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;2;Sociaal Lokaal;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;15;ChristenUnie;Christenunie;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;14;partij voor de jeugd;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;149;VVD;VVD;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;22;Haarlem Plus;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;13;TROTS;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;58;Ouderen Partij Haarlem;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;79;Actiepartij;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;1;OPA;Lokaal;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;159;GROENLINKS;GroenLinks;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;330;Democraten 66 (D66);D66;52766;Haarlem;Stembureau Het Dolhuys (postcode: 2021 GE);0392::SB33
;33;VVD;VVD;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;64;CDA;CDA;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;42;ChristenUnie;Christenunie;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;2;OPA;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;56;SP (Socialistische Partij);Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;72;Democraten 66 (D66);D66;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;62;Partij van de Arbeid (P.v.d.A.);PvdA;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;10;partij voor de jeugd;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;37;Ouderen Partij Haarlem;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;37;Haarlem Plus;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;35;GROENLINKS;GroenLinks;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;19;TROTS;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;8;Sociaal Lokaal;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;31;Actiepartij;Lokaal;54364;Haarlem;Stembureau Willem van Oranjeschool (postcode: 2021 CG);0392::SB34
;61;CDA;CDA;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;28;Haarlem Plus;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;12;Sociaal Lokaal;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;56;Ouderen Partij Haarlem;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;81;VVD;VVD;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;20;ChristenUnie;Christenunie;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;89;GROENLINKS;GroenLinks;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;14;partij voor de jeugd;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;164;Democraten 66 (D66);D66;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;43;TROTS;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;13;OPA;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;135;Partij van de Arbeid (P.v.d.A.);PvdA;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;113;SP (Socialistische Partij);Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;68;Actiepartij;Lokaal;55962;Haarlem;Stembureau Buurtcentrum de Fjord (postcode: 2021 BN);0392::SB35
;117;SP (Socialistische Partij);Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;92;VVD;VVD;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;50;TROTS;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;39;Ouderen Partij Haarlem;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;45;Actiepartij;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;71;CDA;CDA;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;12;Sociaal Lokaal;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;16;ChristenUnie;Christenunie;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;15;OPA;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;17;Haarlem Plus;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;22;partij voor de jeugd;Lokaal;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;116;GROENLINKS;GroenLinks;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;138;Partij van de Arbeid (P.v.d.A.);PvdA;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;154;Democraten 66 (D66);D66;57560;Haarlem;Stembureau Speeltuinvereniging Elba (postcode: 2021 AD);0392::SB36
;168;Democraten 66 (D66);D66;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;93;Partij van de Arbeid (P.v.d.A.);PvdA;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;6;Sociaal Lokaal;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;16;TROTS;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;47;Ouderen Partij Haarlem;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;72;CDA;CDA;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;104;GROENLINKS;GroenLinks;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;40;Actiepartij;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;14;ChristenUnie;Christenunie;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;105;SP (Socialistische Partij);Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;17;Haarlem Plus;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;19;partij voor de jeugd;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;113;VVD;VVD;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;5;OPA;Lokaal;59158;Haarlem;Stembureau Basisschool de Cirkel (postcode: 2022 BL);0392::SB37
;27;Actiepartij;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;26;TROTS;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;64;CDA;CDA;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;51;SP (Socialistische Partij);Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;2;OPA;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;16;Ouderen Partij Haarlem;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;89;Partij van de Arbeid (P.v.d.A.);PvdA;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;10;ChristenUnie;Christenunie;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;57;VVD;VVD;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;17;Haarlem Plus;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;4;Sociaal Lokaal;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;87;GROENLINKS;GroenLinks;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;7;partij voor de jeugd;Lokaal;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;108;Democraten 66 (D66);D66;60756;Haarlem;Stembureau Speeltuin Zaanenoord (postcode: 2022 CH);0392::SB38
;25;TROTS;Lokaal;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;48;Actiepartij;Lokaal;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;60;VVD;VVD;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;18;Sociaal Lokaal;Lokaal;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;44;Haarlem Plus;Lokaal;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;16;ChristenUnie;Christenunie;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
;20;partij voor de jeugd;Lokaal;62354;Haarlem;Stembureau Wijkgebouw Indischebuurt Noord (postcode: 2022 VV);0392::SB39
